"time,s","alice dist, m","alice elev, rads",alice eff,"bob dist, m","bob elev, rads",bob eff,combined eff,combined loss (dB),Block,QBER (%),Alice Prb. Background,Bob Prb Background,Phi,Xi,Offset
1.0,566887.9047972566,1.0988071592393325,0.0112655091315928,560126.5784759924,1.1230311971622213,0.011529216378757345,0.00012988249239500015,38.86449386022249,1498694.6462015733,0.006550935568029215,1.213101070660138e-08,1.1696708595465727e-08,0.0,0.0,0.0
0.0,563469.6926512442,1.1108498362226709,0.011397669755170448,563469.6926512446,1.1108498362226698,0.011397669755170436,0.00012990687584792703,38.86367861522932,1498694.6827381288,0.006552155507193858,1.2058729123567326e-08,1.1627038481547254e-08,0.0,0.0,0.0
-1.0,560126.5784759921,1.1230311971622227,0.011529216378757359,566887.9047972569,1.0988071592393314,0.011265509131592789,0.00012988249239500018,38.86449386022249,1498694.6461966068,0.006550935236318554,1.1986369379813627e-08,1.1557293458612228e-08,0.0,0.0,0.0
-2.0,556859.918971605,1.135350575184837,0.011660116827789757,570379.8605968799,1.0869036710375066,0.01113142400254873,0.00012979370432938126,38.86746372568927,1498694.5131428742,0.006546492221403061,1.1913189786716856e-08,1.1486758211606892e-08,0.0,0.0,0.0
-3.0,553671.0714362492,1.1478071348650014,0.011790228697409331,573944.209801075,1.07513972105312,0.01099714647563966,0.0001296588719667006,38.871977610824004,1498694.3110910554,0.006539745236806931,1.1839195306873246e-08,1.1415437523803966e-08,0.0,0.0,0.0
-4.0,550561.3918823176,1.1603998659201205,0.011918257946271039,577579.6078141693,1.0635155101019644,0.010862798722899915,0.0001294656371979448,38.87845486838712,1498694.0215218968,0.00653007587490779,1.1771952857289604e-08,1.1350632274103095e-08,0.0,0.0,0.0
-5.0,547532.2330551215,1.1731275771538547,0.012044598304852137,581284.7171796066,1.0520310972193054,0.010728497620493148,0.00012922044425340196,38.886687702106514,1498693.6540923344,0.0065178066001722506,1.1707692507198171e-08,1.1288705065339415e-08,0.0,0.0,0.0
-6.0,544584.9423563229,1.1859888906980012,0.012169645045779413,585058.2089671412,1.0406864065323251,0.010593388923748923,0.00012891778303391558,38.89687171546421,1498693.2005450195,0.006502661668122961,1.1642757618607047e-08,1.1226127808973598e-08,0.0,0.0,0.0
-7.0,541720.8596750769,1.1989822366052634,0.012293239472611541,588898.7640628546,1.029481234130817,0.010457878941050575,0.0001285612101979159,38.90890048038403,1498692.6662097906,0.006484819051081743,1.1577156117950218e-08,1.1162908143649561e-08,0.0,0.0,0.0
-8.0,538941.3151306785,1.2121058478468125,0.012414218014270336,592805.0743638129,1.0184152549044845,0.010322793076501446,0.00012814940376788936,38.92283410087759,1498692.0491056186,0.006464212592121248,1.1517244145373163e-08,1.1105173156994382e-08,0.0,0.0,0.0
-9.0,536247.6267313793,1.2253577557696316,0.012532699700253119,596775.8438795503,1.0074880293181656,0.010188226071241804,0.00012768597782916318,38.938567933065734,1498691.3546483042,0.006441023129672599,1.1461081406289215e-08,1.105105247224751e-08,0.0,0.0,0.0
-10.0,533641.097954882,1.2387357860692711,0.012649189113641159,600809.7897428487,0.9966990100991445,0.01005426734964843,0.00012717832910481069,38.955868851656426,1498690.5939221396,0.006415620788960384,1.1404384149595935e-08,1.0996416704734046e-08,0.0,0.0,0.0
-11.0,531123.0152569795,1.2522375553337408,0.012763517546680713,604905.6431325948,0.9860475488135831,0.00991962913118887,0.0001266093604724943,38.975341849089126,1498689.7413059976,0.006387149995366612,1.1347162476400762e-08,1.0941275588289283e-08,0.0,0.0,0.0
-12.0,528694.645515675,1.2658604682137549,0.012874370178413391,609062.1501116739,0.9755329023117734,0.00978553020215471,0.00012598253821458416,38.99689646014062,1498688.8019942527,0.006355784192305264,1.1296314301258969e-08,1.0892283237567248e-08,0.0,0.0,0.0
-13.0,526357.2334190806,1.279601715273418,0.012982137738440435,613278.0723830785,0.9651542390245622,0.009652337514100455,0.00012530797510596785,39.02021287870215,1498687.7911413468,0.006322029416966764,1.1248337987664553e-08,1.0846061760115913e-08,0.0,0.0,0.0
-14.0,524111.99880628573,1.2934582715736278,0.013087191438771717,617552.1879675252,0.9549106450957624,0.00952011894751381,0.00012459161918599115,39.045111700660236,1498686.7176606366,0.006286183299842765,1.1199959082350419e-08,1.0799452416596912e-08,0.0,0.0,0.0
-15.0,521960.1339712889,1.3074268960379043,0.01318936112336774,621883.2918059927,0.9448011303377095,0.009388937536257984,0.00012383408773044915,39.0715979089354,1498685.5824770282,0.006248276713493221,1.1151188901240145e-08,1.0752466109029746e-08,0.0,0.0,0.0
-16.0,519902.8009409557,1.3215041316471199,0.013286984998257225,626270.196290664,0.934824633999346,0.009257577273729141,0.00012300529035624613,39.10076209510879,1498684.3404982113,0.006206803868920828,1.111075360939812e-08,1.0713510291710754e-08,0.0,0.0,0.0
-17.0,517941.12873877666,1.335686306505516,0.013381166941260585,630711.7317277985,0.9249800303382474,0.009127038500564798,0.00012213042585537025,39.13176128561177,1498683.029485901,0.006163025729727781,1.1071118936561181e-08,1.0675325871635912e-08,0.0,0.0,0.0
-18.0,516076.2106469549,1.349969535815612,0.013471928891071969,635206.7467360687,0.9152661339899106,0.00899776096732001,0.0001212171959305981,39.164357665721184,1498681.660981406,0.006117327681467327,1.1031201848638276e-08,1.06368693701862e-08,0.0,0.0,0.0
-19.0,514309.1014800542,1.3643497247940501,0.013558764079808472,639754.1085839036,0.905681705129395,0.008869788333560278,0.00012026336745258134,39.19866639792042,1498680.231638096,0.006069597953160129,1.099298267244111e-08,1.0600049471519122e-08,0.0,0.0,0.0
-20.0,512640.8148840151,1.3788225725541325,0.013640523668365235,644352.7034693329,0.8962254544219773,0.008743160156311701,0.00011926128304847765,39.23500522695491,1498678.729980742,0.006019453328934854,1.0962056616881746e-08,1.0570258974069944e-08,0.0,0.0,0.0
-21.0,511072.32067486626,1.3933835769738234,0.013718362793808905,649001.4367457966,0.8868960477609688,0.008617333447308015,0.0001182157065453953,39.27324817762492,1498677.163148157,0.005967132182213058,1.0930942185282083e-08,1.0540287017464512e-08,0.0,0.0,0.0
-22.0,509604.5422318111,1.4080280405604069,0.013792134740662152,653699.2330972982,0.877692110792116,0.008491873585111984,0.00011712106468653425,39.31364988323037,1498675.5227883796,0.005912355593801611,1.0899649415398544e-08,1.0510143270887976e-08,0.0,0.0,0.0
-23.0,508238.3539596546,1.4227510773148049,0.013860673516590845,658445.0366662194,0.8686122332252111,0.008367918461675164,0.00011598498581073254,39.355982263038875,1498673.8203326273,0.00585550526788455,1.0873878699789079e-08,1.0485321261926571e-08,0.0,0.0,0.0
-24.0,506974.57883564476,1.4375476205899496,0.0139242039293129,663237.8111370215,0.8596549729345764,0.008245491210214513,0.00011481190110838391,39.400130917480695,1498672.062421155,0.0057968029284558,1.085157998360975e-08,1.0463845325143477e-08,0.0,0.0,0.0
-25.0,505813.9860557611,1.4524124319285985,0.013983242586977602,668076.5397789461,0.8508188598509755,0.008124611706819848,0.00011360841642146007,39.445894937130255,1498670.2589531022,0.005736579129128458,1.0829178385957101e-08,1.044227030301397e-08,0.0,0.0,0.0
-26.0,504757.28879532724,1.467340110856719,0.014037531490464368,672960.2254507336,0.8421023996483469,0.008005296739895716,0.00011237460507679786,39.49331821516947,1498668.4100381895,0.005674837517457957,1.08074534234896e-08,1.0421346831313785e-08,0.0,0.0,0.0
-27.0,503805.1420984686,1.4823251055992421,0.014085576083057851,677887.8905702599,0.8335040772294138,0.007886744847303282,0.00011108934459435486,39.54327595476774,1498666.4840228986,0.00561052103695462,1.0794018896130373e-08,1.0408406609823228e-08,0.0,0.0,0.0
-28.0,502958.1409104546,1.4973617246755646,0.01412878419942986,682858.5770518796,0.8250223600148349,0.00776900478021266,0.00010976659198396367,39.59529819491783,1498664.501822635,0.005544328118637489,1.078053808590374e-08,1.0395421808382859e-08,0.0,0.0,0.0
-29.0,502216.81826627307,1.512444149323077,0.014167066171259426,687871.3462141197,0.8166557010410268,0.0076529270455539655,0.00010841952385818393,39.648925043254614,1498662.4831831153,0.005476918132319033,1.0767016209516594e-08,1.0382397451757658e-08,0.0,0.0,0.0
-30.0,501581.6436480121,1.527566446687976,0.014199329441036343,692925.2786602813,0.8084025418722331,0.007538515819525138,0.0001070418696179015,39.7044631402275,1498660.4187071964,0.005407977248122195,1.0758924797789494e-08,1.0374606964205593e-08,0.0,0.0,0.0
-31.0,501053.0215226138,1.5427225837143652,0.014225843668767984,698019.4741343494,0.8002613153327083,0.007425773002910982,0.00010563788585916942,39.76180298953984,1498658.3147735284,0.00533771846066406,1.0754410951841045e-08,1.0370264530128602e-08,0.0,0.0,0.0
-32.0,500631.29007048055,1.5579064416546489,0.01424721533932787,703153.0513545085,0.7922304480651651,0.007314698368760723,0.00010421408280196433,39.82073589386583,1498656.181138017,0.005266467550505912,1.0749888849967314e-08,1.0365914153642485e-08,0.0,0.0,0.0
-33.0,500316.72011415154,1.5684808224726083,0.014263143675095786,708325.1478264298,0.7843083629218138,0.0072050634049808425,0.00010276685453341661,39.88146936064336,1498654.012396845,0.005194044046342309,1.0746739556322806e-08,1.0362884453427514e-08,0.0,0.0,0.0
-34.0,500109.51425489853,1.5532601460287805,0.014272426608192388,713534.919638369,0.7764934811944401,0.007095718830060719,0.00010127312623441037,39.94505783430319,1498651.7739708268,0.005119293171290119,1.0751272623593114e-08,1.0367245378902745e-08,0.0,0.0,0.0
-35.0,500009.8062236399,1.53803046644751,0.014276461048406509,718781.5412400092,0.7687842246900746,0.006988094946896108,9.976526531192863e-05,40.010206381625075,1498649.5143643953,0.005043834696798302,1.0755808372204674e-08,1.037160888389615e-08,0.0,0.0,0.0
-36.0,500017.6604510144,1.5227980907774383,0.014275237607246942,724064.205206862,0.7611790176588312,0.006882182369821148,9.824478858560273e-05,40.07690477578926,1498647.2358504885,0.004967744517325472,1.0760344923773446e-08,1.0375973161354712e-08,0.0,0.0,0.0
-37.0,500133.07185981085,1.507569333024434,0.014267547089467458,729382.1219919119,0.7536762885804501,0.006777970279450078,9.67050101330649e-05,40.14551025226425,1498644.9284095273,0.004890688012684206,1.07713866383396e-08,1.0386607076366414e-08,0.0,0.0,0.0
-38.0,500355.96588133817,1.492350497859237,0.014254131565915273,734734.5196661054,0.7462744718160951,0.006675446539243481,9.515269323161037e-05,40.215789147960514,1498642.602176708,0.004813003640366667,1.0785030811121467e-08,1.039974922965039e-08,0.0,0.0,0.0
-39.0,500686.19869559683,1.4771478643852811,0.014235504992289701,740120.6436491611,0.7389720091318256,0.006574597806412244,9.359271989547842e-05,40.287579315202805,1498640.2644680245,0.0047349357135494504,1.0798660458568626e-08,1.0412877392040361e-08,0.0,0.0,0.0
-40.0,501123.5576934566,1.4619676700708997,0.014211245809761415,745539.7564320847,0.7317673511000963,0.006475124396010767,9.201958444049193e-05,40.3611973233626,1498637.9070327403,0.004656208688289499,1.0814778431900331e-08,1.0428401679344539e-08,0.0,0.0,0.0
-41.0,501667.76215737057,1.4468160949482254,0.01418063099502895,750991.1372926655,0.7246589583854836,0.006376011404698561,9.041586495012649e-05,40.437553587306866,1498635.5037629344,0.004575950669518347,1.083761218888314e-08,1.0450392914962755e-08,0.0,0.0,0.0
-42.0,502318.46415557776,1.4316992461778921,0.014144966154082776,756474.0820051595,0.7176453029207286,0.006278590351952865,8.881044802372394e-05,40.51535939039716,1498633.0979469456,0.00449560727966207,1.0860393612489138e-08,1.04723337482043e-08,0.0,0.0,0.0
-43.0,503075.2496431702,1.41662314307432,0.014104324899828883,761987.9025452473,0.7107248689789962,0.006182842000904708,8.72048123850681e-05,40.594595479274,1498630.6918006793,0.004415252517779752,1.0883113631479085e-08,1.0494215442541084e-08,0.0,0.0,0.0
-44.0,503937.63976195507,1.4015937026809775,0.01405739535267851,767531.9267912869,0.7038961541480718,0.0060887464315457305,8.559191579044882e-05,40.675672527690864,1498628.2747705486,0.004334533926965335,1.0913398519517207e-08,1.0523387528643037e-08,0.0,0.0,0.0
-45.0,504905.09232973057,1.386616725978649,0.014005348039956955,773105.4982228096,0.697157670212089,0.005996283120610563,8.398003205027012e-05,40.758239639532256,1498625.8592555504,0.00425386558503099,1.09454018143273e-08,1.0554215710742602e-08,0.0,0.0,0.0
-46.0,505977.0035082934,1.3716978848025323,0.013948623272697766,778707.9756171018,0.6905079439461026,0.005905431016599613,8.237263251345259e-05,40.84217054353856,1498623.4504577618,0.004173421222455237,1.0977280883239114e-08,1.0584924228331491e-08,0.0,0.0,0.0
-47.0,507152.7096384874,1.3568427095360698,0.01388680047300085,784338.7327446821,0.6839455178287189,0.005816168610129311,8.076797300619641e-05,40.92760816255357,1498621.0457632875,0.004093113542715026,1.1011993511801241e-08,1.0618363876126949e-08,0.0,0.0,0.0
-48.0,508431.4892295721,1.3420565776408862,0.01381932981812976,789997.1580643767,0.677468950677709,0.005727694859314568,7.915290435847434e-05,41.01533144936593,1498618.6254671859,0.0040122844739609795,1.105331605266968e-08,1.065817440428677e-08,0.0,0.0,0.0
-49.0,509812.5650894768,1.327344703073309,0.013747570069897998,795682.6544186699,0.6710768182134103,0.005640025289833698,7.753664286798553e-05,41.10493006726692,1498616.2033809202,0.00393139527193489,1.109443106790014e-08,1.0697785000276861e-08,0.0,0.0,0.0
-50.0,511295.1065817922,1.3127121266286628,0.01367165877390714,801394.6387299129,0.6647677135544438,0.005553939233734765,7.593156205463699e-05,41.19577665778196,1498613.798046893,0.0038510651828758177,1.1135324470071227e-08,1.073718209214171e-08,0.0,0.0,0.0
-51.0,512878.2319949344,1.2981637072452181,0.013590416008829858,807132.5416979417,0.6585402476501303,0.005469411928701674,7.433158343471222e-05,41.28826615621195,1498611.4003557903,0.0037709899818914156,1.1183530481918565e-08,1.078362472731596e-08,0.0,0.0,0.0
-52.0,514561.0110085784,1.2837041142902934,0.01350488868128187,812895.8074995943,0.6523930496537662,0.005386418499967133,7.27429822328534e-05,41.38208898212256,1498609.0197116663,0.0036914837430539614,1.1234014834833627e-08,1.083226250719283e-08,0.0,0.0,0.0
-53.0,516342.4672422917,1.2693378208417636,0.013415688715386617,818683.8934905651,0.6463247672407095,0.005304934005944152,7.116934327941569e-05,41.47707041640292,1498606.6614867593,0.0036127258919676536,1.128417344101278e-08,1.088058645521642e-08,0.0,0.0,0.0
-54.0,518221.5808713121,1.2550690979693397,0.013322774208183199,824496.2699099925,0.6403340668750632,0.00522493348039522,6.961060901208232e-05,41.57324566649645,1498604.3255947926,0.0035347135537503135,1.133516215228333e-08,1.09297115910731e-08,0.0,0.0,0.0
-55.0,520197.29129454744,1.2409020100113513,0.013224903932222178,830332.4195881338,0.6344196340285351,0.005146391971323688,6.80605394183153e-05,41.67104613196874,1498602.0026843648,0.003457134415385563,1.1395203504003993e-08,1.0987569863679666e-08,0.0,0.0,0.0
-56.0,522268.4998401427,1.2268404108347202,0.013123887198529645,836191.8376574417,0.6285801733548683,0.005069284576766258,6.652871896272647e-05,41.76990838988572,1498599.7071188898,0.0033804681930450775,1.1454797785088628e-08,1.1044997320956586e-08,0.0,0.0,0.0
-57.0,524434.072494371,1.212887941058284,0.01301989299160191,842074.0312673163,0.6228144088230689,0.004992140155473307,6.499713062334138e-05,41.871058153872276,1498597.4118988893,0.0033038131946583186,1.151392956627776e-08,1.1101979094645985e-08,0.0,0.0,0.0
-58.0,526692.8426401044,1.1990480262127443,0.01291239514593205,847978.5193027735,0.6171210838124712,0.0049163693380259174,6.348210357593502e-05,41.97348690671373,1498595.1414943952,0.0032279866435317066,1.15768239558567e-08,1.116258804157605e-08,0.0,0.0,0.0
-59.0,529043.6137917564,1.1853238758043547,0.012801149066173644,853904.8321072523,0.6114989611725342,0.004842015237157116,6.198335883153236e-05,42.077248933681794,1498592.8954872517,0.0031529745794975574,1.164611518141602e-08,1.1229363466618052e-08,0.0,0.0,0.0
-60.0,531485.1623142374,1.1717184832439815,0.012687482130771116,859852.5112097225,0.6059468232500621,0.004769051520489491,6.050725594693724e-05,42.181925422274745,1498590.68340806,0.0030790953212170287,1.1714806815992368e-08,1.1295561070407559e-08,0.0,0.0,0.0
-61.0,534016.2401142998,1.158234626598511,0.012571565730680391,865821.1090562717,0.6004634718864428,0.004697452103444546,5.9054327885175974e-05,42.287482689602925,1498588.5060555749,0.003006375557769662,1.1782884833532871e-08,1.136116733614451e-08,0.0,0.0,0.0
-62.0,536635.5772934033,1.144874870117613,0.0124525739305864,871810.1887462804,0.5950477283872909,0.00462719116858251,5.7620440117730184e-05,42.394234288051436,1498586.3572337145,0.0029346083569581514,1.185661355158268e-08,1.1432226359885008e-08,0.0,0.0,0.0
-63.0,539341.8847521639,1.1316415664857336,0.012330820803889676,877819.3237733117,0.5896984334667855,0.004558243182897724,5.620687986886355e-05,42.5021052239867,1498584.2388715795,0.0028638581584070275,1.1935222047346775e-08,1.1507994336048888e-08,0.0,0.0,0.0
-64.0,542133.8567373026,1.1185368597467158,0.01220737466406547,883848.0977707875,0.5844144471688292,0.004490582913205051,5.4818228081544654e-05,42.610750064989,1498582.1578343643,0.002794354265538687,1.2013066651599802e-08,1.1583026023937054e-08,0.0,0.0,0.0
-65.0,545010.1733229551,1.1055626888467764,0.012082399844212534,889896.1042625322,0.5791946487670303,0.004424185439745825,5.345477746795231e-05,42.72013474080113,1498580.114560805,0.002726111344554611,1.2090135846609705e-08,1.1657310322010931e-08,0.0,0.0,0.0
-66.0,547969.5028191109,1.0927207917404906,0.011955036992591515,895962.9464182206,0.5740379366453923,0.004358467192352627,5.210563651557214e-05,42.8311529445087,1498578.0927290404,0.002658584279788341,1.2173213851295728e-08,1.1737390195543513e-08,0.0,0.0,0.0
-67.0,551010.5041008913,1.0800127100040477,0.011825616165333999,902048.2368137843,0.568943228161477,0.0042930653813747326,5.07681433728208e-05,42.944087187636555,1498576.0883502366,0.0025916398614521555,1.226133225893588e-08,1.1822331681422608e-08,0.0,0.0,0.0
-68.0,554131.8288532376,1.067439793900212,0.011695196555159083,908151.5971967737,0.563909459493674,0.004228908220904588,4.945791285720726e-05,43.05764214980858,1498574.1248245563,0.0025260596300376776,1.2348513422028815e-08,1.1906369713113132e-08,0.0,0.0,0.0
-69.0,557332.1237265144,1.0550032078401173,0.0115639280982825,914272.6582567062,0.5589355854741385,0.004165970302013162,4.817498103206043e-05,43.17178447667281,1498572.2022061364,0.0024618454074912866,1.2434749266495615e-08,1.1989496507629904e-08,0.0,0.0,0.0
-70.0,560610.0323993325,1.042703936188206,0.011431237145866668,920411.0594003766,0.554020579408822,0.0041042266339021425,4.691638795251749e-05,43.2867543118299,1498570.3160591586,0.0023988490501017567,1.2525073833011989e-08,1.2076566358606412e-08,0.0,0.0,0.0
-71.0,563964.197545742,1.0305427893582133,0.01129678453773165,926566.4485321321,0.5491634328859495,0.004043652647575364,4.568027270508702e-05,43.40271312074797,1498568.4635948436,0.0023369774233550434,1.2623041951855789e-08,1.2171007166707396e-08,0.0,0.0,0.0
-72.0,567393.2627046953,1.018520410150016,0.01116196812705829,932738.4818390717,0.5443631555741956,0.003984224198469675,4.4471783514372884e-05,43.51915453080445,1498566.6525286536,0.00227648823817555,1.271989218247294e-08,1.2264370335789313e-08,0.0,0.0,0.0
-73.0,570895.8740504091,1.0066372802794243,0.01102691849376701,938926.8235811507,0.5396187750117204,0.003925917568129824,4.329077303701556e-05,43.636046589844256,1498564.8826398777,0.002217374136257604,1.2815620644243277e-08,1.2356652124952472e-08,0.0,0.0,0.0
-74.0,574470.6820629294,0.9948937270554601,0.010891760968060828,945131.1458861377,0.5349293363871652,0.0038687094650069324,4.2137058747729995e-05,43.75335782306732,1498563.1536550813,0.002159625998051427,1.2910224700421296e-08,1.2447849992386557e-08,0.0,0.0,0.0
-75.0,578116.3430988144,0.9832899301623266,0.01075466080666186,951351.1285493874,0.5302939023136014,0.003812577024454912,4.100297269728474e-05,43.87184655982055,1498561.4540827426,0.002102860009736355,1.3018504452376247e-08,1.2552249846589304e-08,0.0,0.0,0.0
-76.0,581831.5208624282,0.9718259285060775,0.010617745819415693,957586.4588383668,0.525711552596386,0.0037574978079945105,3.9896156642297344e-05,43.99068939637502,1498559.795375316,0.002047458703450714,1.3125550700079383e-08,1.2655460473002038e-08,0.0,0.0,0.0
-77.0,585614.8877788424,0.9605016270888945,0.010481134130517794,963836.8313018805,0.5211813839957834,0.0037026751951676168,3.880823536229294e-05,44.11076104486015,1498558.1649820248,0.0019930029066083,1.3231292483002793e-08,1.2757413375487622e-08,0.0,0.0,0.0
-78.0,589465.1262698079,0.949316803876807,0.010344928771885132,970101.9475839334,0.5167025099851649,0.003648228967079633,3.774066880796687e-05,44.231904079062275,1498556.5650907757,0.00193956570185565,1.333573187441061e-08,1.2858110553022134e-08,0.0,0.0,0.0
-79.0,593380.9299346617,0.9382711166296427,0.010208455277648262,976381.5162421527,0.512274060505523,0.003594821727543276,3.6697576836743794e-05,44.353626115292286,1498555.0018752867,0.0018873532870998717,1.3445116475613752e-08,1.2963571522046385e-08,0.0,0.0,0.0
-80.0,597361.0046384017,0.9273641096649599,0.010071381229354595,982675.2525707163,0.5078951817170057,0.003542431047354811,3.567717355661218e-05,44.47609558931249,1498553.4726591976,0.0018362762790014022,1.3563152119093257e-08,1.3077366825622971e-08,0.0,0.0,0.0
-81.0,601404.0695094541,0.9165952205305363,0.009935062438367516,988982.8784276955,0.5035650357480923,0.0034910349658284065,3.468365036002943e-05,44.598752004752704,1498551.9837241252,0.0017865445037894294,1.3679693051235042e-08,1.3189721114219493e-08,0.0,0.0,0.0
-82.0,605508.8578499252,0.9059637865628376,0.009799579267724113,995304.1220667447,0.49928280044299783,0.00344061198521829,3.3716549878628254e-05,44.72156871927871,1498550.534384751,0.0017381350829376893,1.3794746443384744e-08,1.33006413015565e-08,0.0,0.0,0.0
-83.0,609674.1179613587,0.8954690513115888,0.009665006853530908,1001638.7179730602,0.49504766910786213,0.0033911410648185623,3.2775401632761503e-05,44.844519777210714,1498549.1239361055,0.0016910244811116975,1.390832048184821e-08,1.3410135279853089e-08,0.0,0.0,0.0
-84.0,613898.6138891688,0.8851101708131281,0.009530420311564867,1007986.4067035227,0.4908588502561951,0.0033426016147808245,3.1856398322976695e-05,44.968033269930444,1498547.7466723947,0.00164502212507972,1.4029132129931992e-08,1.3526612904390033e-08,0.0,0.0,0.0
-85.0,618181.126089081,0.874886219697743,0.00939588107402344,1014346.934730947,0.4867155673540562,0.0032949734896868476,3.095917905115762e-05,45.09210564083436,1498546.4020528458,0.0016001099613687936,1.4157553879684014e-08,1.3650433537240416e-08,0.0,0.0,0.0
-86.0,622520.452018996,0.8647961971184633,0.009262524272031007,1020720.0542923518,0.48261705856536885,0.003248236981910546,3.0086873886255175e-05,45.21622934376198,1498545.0947685472,0.0015564446919231478,1.4284293370126074e-08,1.37726321830615e-08,0.0,0.0,0.0
-87.0,626915.4066597718,0.8548390324910019,0.009130403833927632,1027105.5232411707,0.4785625764977609,0.0032023728148009166,2.9238957025923912e-05,45.34038123026235,1498543.8240316145,0.0015140000103901793,1.4409364048731268e-08,1.3893221807527958e-08,0.0,0.0,0.0
-88.0,631364.8229684487,0.8450135910365463,0.008999569119962466,1033503.1049033164,0.4745513879492733,0.003157362135715068,2.8414898777120067e-05,45.464538867111564,1498542.5890483288,0.0014727494151259208,1.4532780169311936e-08,1.4012216153764053e-08,0.0,0.0,0.0
-89.0,635867.5522674622,0.8353186791209964,0.008869539471012298,1039912.5679370182,0.47058277365625784,0.0031129510496656263,2.7610442206338436e-05,45.589266376839994,1498541.3834392065,0.001432479832725683,1.4659597379729502e-08,1.4134486408906918e-08,0.0,0.0,0.0
-90.0,640422.4645733713,0.8257530493859626,0.00873937910452026,1046333.6861963453,0.46665602804274786,0.003068202722491496,2.6814186761374355e-05,45.71635370075269,1498540.1901192584,0.001392620616047261,1.4799516288878939e-08,1.4269379236107207e-08,0.0,0.0,0.0
-91.0,645028.4488685989,0.8163154056684274,0.008610706454643515,1052766.2385983353,0.46277045897156555,0.003024300975916328,2.6041367934107406e-05,45.84336206331544,1498539.0319207434,0.0013539343896777042,1.4937563113863417e-08,1.4402467227011216e-08,0.0,0.0,0.0
-92.0,649684.4133196338,0.8070044077074008,0.008483552342122178,1059210.008993643,0.45892538749740214,0.002981227069716846,2.5291395889694385e-05,45.970272002933264,1498537.9079598072,0.0013163916401771486,1.507375745902274e-08,1.4533769281743585e-08,0.0,0.0,0.0
-93.0,654389.2854450656,0.7978186756371834,0.008357943865874629,1065664.786040625,0.45512014762207514,0.0029389627007367276,2.4563685276656863e-05,46.09706475672172,1498536.8173593117,0.001279963077978579,1.52081195080049e-08,1.4663304858927577e-08,0.0,0.0,0.0
-94.0,659142.0122367613,0.7887567942680215,0.008233904582958324,1072130.3630827826,0.4513540860521635,0.002897489993926066,2.385765614006372e-05,46.22372225185263,1498535.7592502027,0.0012446196831137908,1.534066996115186e-08,1.479109391532006e-08,0.0,0.0,0.0
-95.0,663941.560237386,0.7798173171559505,0.008110148958031884,1078606.5380294777,0.44762656195918576,0.002856791493422449,2.3169004553694425e-05,46.35092625084628,1498534.7271822714,0.0012101460066592513,1.5485276461769462e-08,1.493050365097159e-08,0.0,0.0,0.0
-96.0,668786.9155773704,0.7709987704645181,0.007987286862971342,1085093.1132398439,0.4439369467424677,0.0028168501536872228,2.2498990227504757e-05,46.47836972931459,1498533.7230435496,0.0011766051217502406,1.5636147052754306e-08,1.507595112885258e-08,0.0,0.0,0.0
-97.0,673677.0839743328,0.7622996566218815,0.007866126315824914,1091589.8954098106,0.44028462379484373,0.0027776493307091767,2.1849340496424916e-05,46.60561667301617,1498532.7494229258,0.001144083513389202,1.5784974347364897e-08,1.521942875759162e-08,0.0,0.0,0.0
-98.0,678611.0906978255,0.7537184577774221,0.007746676173791325,1098096.6954621663,0.4366689882712961,0.0027391727732865383,2.1219484458716732e-05,46.732651717756,1498531.8054649017,0.001112552613004865,1.5931784313487765e-08,1.5360961571647543e-08,0.0,0.0,0.0
-99.0,683587.9805021858,0.745253639062627,0.007628942625363789,1104613.328439579,0.4330894468606495,0.0027014046143970546,2.060886081112812e-05,46.859460139031995,1498530.8903283617,0.0010819843320235393,1.6076603210157154e-08,1.5500574886161483e-08,0.0,0.0,0.0
-100.0,688606.8175301186,0.7369036516614301,0.007512929354753462,1111139.613400502,0.4295454175603931,0.002664329362664767,2.001691827949571e-05,46.986027838611825,1498530.003187216,0.0010523510834417739,1.621945753502664e-08,1.5638294246316607e-08,0.0,0.0,0.0
-101.0,693666.6851895447,0.7286669356956388,0.007397515977862711,1117675.373317886,0.4260363294547211,0.002627931893931118,1.944016817409046e-05,47.11299982374581,1498529.1388129864,0.0010234782230906076,1.6373578255939137e-08,1.5786896471633362e-08,0.0,0.0,0.0
-102.0,698766.686006103,0.7205419229313655,0.007282903273148984,1124220.434980634,0.4225616224958489,0.0025921974429370656,1.887872324181478e-05,47.2402738015363,1498528.2973747354,0.0009953714037661964,1.6537126390299727e-08,1.5944605652350032e-08,0.0,0.0,0.0
-103.0,703905.9414535771,0.7125270393126235,0.007170091172317318,1130774.6288977133,0.41912074728865256,0.002557111595122061,1.8334723274814946e-05,47.36725640441737,1498527.4820795301,0.0009681377601649586,1.6698457738445582e-08,1.6100177189986173e-08,0.0,0.0,0.0
-104.0,709083.5917644008,0.7046207073284553,0.007059072360414934,1137337.7892048631,0.4157131648786861,0.002521390625235504,1.7798678872409274e-05,47.496122325066096,1498526.6787065223,0.0009413023015031002,1.68576040540467e-08,1.625364170455038e-08,0.0,0.0,0.0
-105.0,714298.7957222683,0.6968213482200593,0.006949837797445482,1143909.7535738302,0.41233834654360224,0.0024862358442299015,1.7278935843592747e-05,47.62483007892234,1498525.8997628193,0.0009152827837952238,1.701459711589089e-08,1.640502984027231e-08,0.0,0.0,0.0
